Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
9,14,0.0018,0.0064,0.9425,0.9703
9,15,0.0029,0.0071,0.9361,0.9666
9,16,0.0024,0.0084,0.9344,0.9666
9,17,0.002,0.0064,0.9425,0.9703
9,18,0.0041,0.0068,0.9423,0.9703
9,19,0.0028,0.007,0.9407,0.9685
9,20,0.0051,0.0117,0.921,0.9592
9,21,0.0044,0.0093,0.9262,0.961
9,22,0.002,0.0071,0.9463,0.9722
9,23,0.0017,0.0086,0.9439,0.9703
9,24,0.0036,0.0081,0.9364,0.9666
9,25,0.0015,0.0068,0.9431,0.9703
9,26,0.0026,0.0066,0.9514,0.974
9,27,0.0012,0.0066,0.9439,0.9703
9,28,0.0012,0.0078,0.9346,0.9647
9,29,0.0007,0.007,0.9465,0.9722
9,30,0.001,0.0073,0.9584,0.9777
9,31,0.0031,0.0058,0.9514,0.974
9,32,0.0009,0.0076,0.9444,0.9703
9,33,0.0041,0.0065,0.9478,0.9722
9,34,0.0007,0.0072,0.94,0.9685
9,35,0.0007,0.0074,0.9473,0.9722
9,36,0.0005,0.009,0.9401,0.9685
9,37,0.0015,0.0077,0.9473,0.9722
9,38,0.0011,0.0073,0.9436,0.9703
9,39,0.0024,0.0078,0.9213,0.9592
9,40,0.0005,0.007,0.9534,0.9759
10,1,0.3935,0.2805,0.3643,0.666
10,2,0.1023,0.0394,0.8406,0.9128
10,3,0.0468,0.0359,0.8635,0.9258
10,4,0.0321,0.0279,0.816,0.9035
10,5,0.0352,0.0447,0.8845,0.9351
10,6,0.0203,0.0246,0.8992,0.9443
10,7,0.0198,0.0279,0.9094,0.9481
10,8,0.0101,0.0206,0.9091,0.9499
10,9,0.0082,0.0206,0.8904,0.9406
10,10,0.0093,0.0228,0.8928,0.9425
10,11,0.0057,0.0237,0.896,0.9443
10,12,0.0044,0.0237,0.8975,0.9462
10,13,0.0023,0.0274,0.8982,0.9462
10,14,0.0028,0.0269,0.9077,0.9518
10,15,0.0048,0.0259,0.8945,0.9443
10,16,0.0033,0.0239,0.9074,0.9499
10,17,0.0018,0.0236,0.9117,0.9536
10,18,0.0037,0.0258,0.9043,0.9499
10,19,0.003,0.0262,0.9125,0.9536
10,20,0.0031,0.0222,0.9187,0.9573
10,21,0.0014,0.0272,0.9129,0.9536
10,22,0.0046,0.0213,0.9259,0.961
10,23,0.0028,0.0175,0.8987,0.9462
10,24,0.0028,0.0181,0.9133,0.9555
10,25,0.0023,0.017,0.9063,0.9518
10,26,0.0032,0.0163,0.9137,0.9555
10,27,0.0009,0.0169,0.9135,0.9555
10,28,0.0017,0.017,0.9189,0.9573
10,29,0.0016,0.0192,0.9183,0.9573
10,30,0.0016,0.0166,0.9152,0.9555
10,31,0.0023,0.0173,0.9171,0.9573
10,32,0.0007,0.0165,0.9176,0.9573
10,33,0.0036,0.02,0.9209,0.9592
10,34,0.0009,0.0181,0.9069,0.9518
10,35,0.0019,0.0149,0.9115,0.9536
10,36,0.0008,0.0191,0.9211,0.9592
10,37,0.0006,0.0241,0.9206,0.9592
10,38,0.0058,0.0162,0.8786,0.9388
10,39,0.0013,0.016,0.9071,0.9518
10,40,0.0012,0.0159,0.9067,0.9518
