Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
15,30,0.0037,0.1342,0.7085,0.847
15,31,0.0034,0.1454,0.663,0.8197
15,32,0.0034,0.1279,0.7161,0.8579
15,33,0.0037,0.1325,0.7319,0.847
15,34,0.0032,0.1385,0.7186,0.8415
15,35,0.0047,0.1325,0.7061,0.847
15,36,0.0032,0.1339,0.7402,0.8525
15,37,0.0061,0.1324,0.716,0.8415
15,38,0.0034,0.127,0.6973,0.8415
15,39,0.0031,0.139,0.6981,0.8361
15,40,0.006,0.1349,0.7014,0.8415
16,1,0.2954,0.2,0.3618,0.7869
16,2,0.1606,0.1213,0.5417,0.8306
16,3,0.1054,0.0803,0.5811,0.8525
16,4,0.0621,0.0686,0.7599,0.8798
16,5,0.0425,0.056,0.7688,0.8852
16,6,0.0342,0.0619,0.7305,0.8743
16,7,0.016,0.0588,0.7686,0.8852
16,8,0.0239,0.0552,0.7962,0.9016
16,9,0.011,0.057,0.7362,0.8743
16,10,0.0088,0.0595,0.7286,0.8634
16,11,0.0088,0.0546,0.776,0.8907
16,12,0.0109,0.054,0.8008,0.8962
16,13,0.0088,0.052,0.7851,0.8962
16,14,0.0067,0.0601,0.7599,0.8798
16,15,0.0062,0.0616,0.763,0.8852
16,16,0.0066,0.0593,0.7889,0.8962
16,17,0.0042,0.0584,0.7913,0.8907
16,18,0.0052,0.0592,0.8008,0.8962
16,19,0.0057,0.0633,0.7669,0.8743
16,20,0.0045,0.0618,0.7824,0.8962
16,21,0.0046,0.0626,0.7407,0.8689
16,22,0.0062,0.0579,0.788,0.8907
16,23,0.0047,0.0635,0.7845,0.8907
16,24,0.0053,0.0574,0.7911,0.8907
16,25,0.0051,0.0606,0.7794,0.8907
16,26,0.0062,0.0633,0.7913,0.8907
16,27,0.0053,0.0624,0.7847,0.8907
16,28,0.0051,0.0616,0.7888,0.8962
16,29,0.0051,0.059,0.7978,0.8962
16,30,0.0054,0.0644,0.7743,0.8852
16,31,0.0045,0.06,0.7978,0.8962
16,32,0.0039,0.0616,0.759,0.8852
16,33,0.0048,0.0658,0.7761,0.8962
16,34,0.0043,0.0569,0.7944,0.8907
16,35,0.004,0.0635,0.8101,0.9016
16,36,0.0042,0.0595,0.7693,0.8852
16,37,0.004,0.0631,0.7743,0.8852
16,38,0.0035,0.0573,0.7819,0.8852
16,39,0.004,0.0589,0.7823,0.8907
16,40,0.0043,0.0617,0.7329,0.8743
17,1,0.2982,0.166,0.4551,0.8142
17,2,0.1529,0.1242,0.4954,0.8197
17,3,0.0883,0.1306,0.553,0.8197
17,4,0.0631,0.122,0.6537,0.8306
17,5,0.0382,0.1226,0.6704,0.8415
17,6,0.0291,0.1383,0.691,0.8306
17,7,0.0187,0.1181,0.6923,0.8415
17,8,0.0125,0.1409,0.699,0.8415
17,9,0.0149,0.124,0.7059,0.8525
17,10,0.0152,0.1413,0.668,0.8197
17,11,0.0074,0.1224,0.7224,0.8689
17,12,0.0062,0.1103,0.6979,0.8579
17,13,0.009,0.1535,0.6809,0.8306
17,14,0.0086,0.1536,0.7013,0.8361
17,15,0.0061,0.1416,0.673,0.8251
17,16,0.0072,0.1407,0.6778,0.8306
17,17,0.0045,0.1227,0.6632,0.8251
17,18,0.005,0.1478,0.6864,0.8361
17,19,0.0038,0.1443,0.6746,0.8306
17,20,0.0059,0.143,0.6798,0.8361
17,21,0.0023,0.131,0.6798,0.8361
17,22,0.006,0.1534,0.6728,0.8251
17,23,0.0037,0.15,0.6567,0.8142
17,24,0.0033,0.1187,0.6872,0.847
17,25,0.0034,0.1444,0.6814,0.8306
17,26,0.0076,0.1373,0.6956,0.8415
17,27,0.0024,0.154,0.6759,0.8251
17,28,0.0035,0.1393,0.6646,0.8197
17,29,0.0041,0.157,0.6699,0.8251
17,30,0.0034,0.1331,0.6798,0.8361
17,31,0.0034,0.1512,0.6778,0.8306
17,32,0.0031,0.1347,0.6798,0.8361
17,33,0.0034,0.1758,0.6975,0.8251
17,34,0.0037,0.1526,0.6814,0.8306
17,35,0.0053,0.1596,0.6649,0.8197
17,36,0.0034,0.1307,0.6746,0.8306
17,37,0.0034,0.1444,0.6915,0.8415
17,38,0.0044,0.1517,0.6778,0.8306
17,39,0.0054,0.14,0.6915,0.8415
17,40,0.0041,0.1472,0.6873,0.8361
18,1,0.2546,0.2023,0.4021,0.7923
18,2,0.142,0.1675,0.5742,0.8361
18,3,0.0897,0.148,0.5938,0.8306
18,4,0.0417,0.1707,0.5824,0.8361
18,5,0.0328,0.1723,0.577,0.8142
18,6,0.0202,0.2104,0.5566,0.8087
18,7,0.0169,0.2002,0.577,0.8142
18,8,0.0125,0.2213,0.5712,0.8251
18,9,0.011,0.2175,0.583,0.8087
18,10,0.0107,0.2182,0.5859,0.8251
18,11,0.0108,0.2363,0.566,0.8197
18,12,0.008,0.22,0.5612,0.8142
18,13,0.0102,0.2389,0.5566,0.8087
18,14,0.0103,0.2347,0.566,0.8197
18,15,0.0093,0.2362,0.566,0.8197
18,16,0.0082,0.219,0.5906,0.8087
18,17,0.0067,0.2254,0.5752,0.8087
18,18,0.0091,0.2152,0.5787,0.8251
18,19,0.0079,0.2247,0.5878,0.8142
18,20,0.0084,0.2174,0.5929,0.8251
18,21,0.0075,0.2292,0.5523,0.8033
18,22,0.0159,0.2237,0.5981,0.8251
18,23,0.0084,0.2211,0.5787,0.8251
18,24,0.0092,0.2273,0.6133,0.8197
18,25,0.0082,0.236,0.5558,0.8033
18,26,0.0127,0.2405,0.5695,0.8197
18,27,0.0066,0.2306,0.5612,0.8142
18,28,0.0095,0.2332,0.566,0.8197
18,29,0.0074,0.2199,0.5692,0.8142
18,30,0.009,0.2364,0.5647,0.8142
18,31,0.0077,0.2152,0.5738,0.8197
18,32,0.0081,0.221,0.5612,0.8142
18,33,0.0096,0.2265,0.5907,0.8306
18,34,0.0109,0.2267,0.566,0.8197
18,35,0.0083,0.2341,0.566,0.8197
18,36,0.0081,0.2421,0.566,0.8197
18,37,0.0079,0.2229,0.566,0.8197
18,38,0.0107,0.2227,0.5787,0.8251
18,39,0.0088,0.2241,0.5649,0.8087
18,40,0.0109,0.2352,0.5566,0.8087
19,1,0.2512,0.1949,0.3998,0.7978
19,2,0.1657,0.1222,0.5446,0.8415
19,3,0.1024,0.0816,0.6782,0.847
19,4,0.0657,0.0751,0.6917,0.8579
19,5,0.0389,0.0635,0.7485,0.8798
19,6,0.0302,0.0667,0.7485,0.8798
19,7,0.0246,0.0672,0.7207,0.8579
19,8,0.0181,0.0656,0.783,0.8689
19,9,0.0148,0.0767,0.7727,0.8798
19,10,0.0148,0.086,0.7673,0.8634
19,11,0.0109,0.0769,0.7538,0.8415
19,12,0.0084,0.0785,0.7509,0.8415
19,13,0.0062,0.0862,0.7463,0.8306
19,14,0.0087,0.073,0.7631,0.8579
19,15,0.0039,0.0643,0.76,0.8634
19,16,0.0085,0.071,0.7575,0.8525
19,17,0.0069,0.067,0.7529,0.8634
19,18,0.0071,0.0679,0.7441,0.8579
19,19,0.005,0.0691,0.7769,0.8689
19,20,0.0075,0.0772,0.7619,0.8525
19,21,0.0044,0.0776,0.7548,0.8525
19,22,0.0085,0.0694,0.7889,0.8798
19,23,0.0072,0.0743,0.7672,0.8634
19,24,0.0052,0.068,0.7828,0.8743
19,25,0.0044,0.0758,0.7585,0.8579
19,26,0.0046,0.0822,0.7712,0.8634
19,27,0.0052,0.0718,0.7898,0.8743
19,28,0.0049,0.0815,0.752,0.847
19,29,0.0042,0.0699,0.7608,0.8634
19,30,0.0051,0.0709,0.7632,0.8634
19,31,0.0057,0.0726,0.7499,0.847
19,32,0.0044,0.0741,0.7494,0.8525
19,33,0.0043,0.0775,0.7513,0.847
19,34,0.0042,0.0714,0.755,0.8579
19,35,0.0062,0.0729,0.7667,0.8689
19,36,0.004,0.0808,0.767,0.8525
19,37,0.0061,0.0706,0.7689,0.8634
19,38,0.0054,0.0705,0.7749,0.8743
19,39,0.0048,0.0802,0.739,0.8361
19,40,0.0058,0.0698,0.7769,0.8689
20,1,0.284,0.1915,0.3338,0.776
20,2,0.164,0.1272,0.6038,0.8306
20,3,0.0988,0.1017,0.653,0.8634
20,4,0.0657,0.1264,0.6517,0.8033
20,5,0.0352,0.1041,0.7016,0.8798
20,6,0.0341,0.0962,0.6906,0.847
20,7,0.0245,0.1063,0.7213,0.8743
20,8,0.0134,0.1318,0.6772,0.8251
20,9,0.0147,0.105,0.7334,0.8798
20,10,0.0099,0.114,0.7101,0.8689
20,11,0.0093,0.1306,0.7129,0.8689
20,12,0.0066,0.1235,0.7132,0.8743
20,13,0.0046,0.1288,0.7069,0.8634
20,14,0.0045,0.1209,0.7188,0.8743
20,15,0.008,0.1358,0.6853,0.8415
20,16,0.0042,0.1318,0.7161,0.8743
20,17,0.005,0.1215,0.7132,0.8743
20,18,0.0062,0.1224,0.7161,0.8743
20,19,0.0046,0.1361,0.7071,0.8634
20,20,0.0035,0.1287,0.7129,0.8689
20,21,0.0036,0.136,0.7126,0.8689
20,22,0.0107,0.1289,0.7071,0.8634
20,23,0.0038,0.1332,0.7188,0.8743
20,24,0.004,0.1282,0.7249,0.8798
20,25,0.0041,0.1332,0.707,0.8689
20,26,0.0035,0.136,0.7308,0.8852
20,27,0.0068,0.134,0.7014,0.8579
20,28,0.0039,0.1276,0.7188,0.8743
20,29,0.0032,0.1324,0.7161,0.8743
20,30,0.0036,0.1339,0.7129,0.8689
20,31,0.0081,0.131,0.701,0.8634
20,32,0.0038,0.1217,0.7249,0.8798
20,33,0.005,0.1369,0.7014,0.8579
20,34,0.0047,0.1329,0.701,0.8634
20,35,0.005,0.1275,0.7188,0.8743
20,36,0.0037,0.1258,0.7188,0.8743
20,37,0.0036,0.1294,0.7101,0.8689
20,38,0.0073,0.1305,0.7071,0.8634
20,39,0.0074,0.1373,0.6906,0.847
20,40,0.0066,0.1305,0.7014,0.8579
21,1,0.3234,0.233,0.3328,0.765
21,2,0.1635,0.1645,0.6085,0.8361
21,3,0.0994,0.1168,0.633,0.8525
21,4,0.0667,0.123,0.6256,0.8033
21,5,0.0355,0.1267,0.6395,0.8251
21,6,0.0281,0.1245,0.6153,0.7978
21,7,0.0161,0.1257,0.6109,0.8033
21,8,0.0148,0.1321,0.5727,0.776
21,9,0.0104,0.1269,0.6019,0.8033
21,10,0.0087,0.1166,0.5968,0.8033
21,11,0.0079,0.1306,0.6239,0.8142
21,12,0.0081,0.1196,0.6256,0.8197
21,13,0.0071,0.138,0.6332,0.8197
21,14,0.0116,0.1162,0.5869,0.7923
21,15,0.0107,0.137,0.5917,0.7923
21,16,0.0061,0.1447,0.6332,0.8197
21,17,0.0098,0.136,0.6169,0.8033
21,18,0.0089,0.1327,0.6032,0.7923
21,19,0.0068,0.1263,0.5817,0.7869
21,20,0.0074,0.1323,0.6074,0.7978
21,21,0.0096,0.1323,0.5737,0.776
21,22,0.008,0.1197,0.5968,0.8033
21,23,0.0072,0.1209,0.5971,0.8033
21,24,0.0057,0.1307,0.5799,0.776
21,25,0.0065,0.1231,0.5889,0.7923
21,26,0.0077,0.1528,0.592,0.776
21,27,0.0085,0.1348,0.5779,0.7814
21,28,0.0075,0.1367,0.6186,0.8087
21,29,0.0089,0.1196,0.5971,0.8033
21,30,0.0059,0.132,0.5881,0.7869
21,31,0.0085,0.1364,0.5839,0.7814
21,32,0.0084,0.123,0.6023,0.7978
21,33,0.0094,0.1385,0.6032,0.7923
21,34,0.0063,0.138,0.6296,0.7923
21,35,0.0081,0.1205,0.5823,0.7869
21,36,0.0053,0.134,0.6032,0.7923
21,37,0.0077,0.135,0.6387,0.8251
21,38,0.0061,0.132,0.5779,0.7814
21,39,0.005,0.132,0.6,0.7923
21,40,0.0084,0.1691,0.5994,0.776
22,1,0.2853,0.2129,0.3555,0.7432
22,2,0.1549,0.1415,0.5848,0.8306
22,3,0.096,0.1178,0.6782,0.8579
22,4,0.0562,0.1201,0.6807,0.8415
22,5,0.0421,0.1378,0.6589,0.8251
22,6,0.021,0.1486,0.6273,0.8142
22,7,0.0225,0.1315,0.6765,0.8415
22,8,0.02,0.1457,0.6286,0.7978
22,9,0.012,0.1312,0.6676,0.8361
22,10,0.01,0.1284,0.6544,0.8306
22,11,0.0095,0.1315,0.6477,0.8251
22,12,0.0082,0.136,0.6377,0.8197
22,13,0.0111,0.1396,0.6366,0.8142
22,14,0.0091,0.1287,0.6669,0.8361
22,15,0.0099,0.1502,0.6559,0.8361
22,16,0.0085,0.1335,0.6791,0.847
22,17,0.0082,0.1311,0.6634,0.8361
22,18,0.0062,0.1374,0.6516,0.8251
22,19,0.008,0.1451,0.6333,0.8142
22,20,0.0068,0.1407,0.6698,0.8361
22,21,0.0069,0.1355,0.6574,0.8306
22,22,0.0067,0.1355,0.6698,0.8415
22,23,0.0089,0.1281,0.6494,0.8197
22,24,0.0078,0.1419,0.6501,0.8306
22,25,0.0088,0.1368,0.6608,0.8306
22,26,0.0067,0.1288,0.6435,0.8251
22,27,0.0062,0.1414,0.6574,0.8306
22,28,0.006,0.1376,0.6634,0.8361
22,29,0.0057,0.1378,0.6404,0.8142
22,30,0.0064,0.1341,0.6479,0.8251
22,31,0.0091,0.1389,0.6459,0.8197
22,32,0.0071,0.1433,0.6517,0.8251
22,33,0.0075,0.1386,0.6477,0.8251
22,34,0.0073,0.1303,0.6634,0.8361
22,35,0.0079,0.1357,0.6634,0.8361
22,36,0.0065,0.1355,0.6516,0.8251
22,37,0.0089,0.1384,0.67,0.8361
22,38,0.0061,0.1423,0.6694,0.8415
22,39,0.0057,0.1364,0.6537,0.8306
22,40,0.0075,0.1339,0.664,0.8361
23,1,0.2773,0.1671,0.4055,0.7978
23,2,0.1553,0.1253,0.6438,0.8525
23,3,0.1006,0.0882,0.6898,0.8689
23,4,0.0604,0.0946,0.6768,0.8579
23,5,0.0428,0.0923,0.7251,0.8634
23,6,0.0333,0.1064,0.7433,0.8743
23,7,0.0192,0.098,0.6843,0.8689
23,8,0.0103,0.1046,0.7145,0.8743
23,9,0.0114,0.1044,0.6798,0.8634
23,10,0.0082,0.1203,0.7133,0.8743
23,11,0.0085,0.11,0.6806,0.8634
23,12,0.0102,0.1169,0.706,0.8689
23,13,0.0078,0.1241,0.7269,0.8743
23,14,0.0063,0.121,0.7634,0.8798
23,15,0.0053,0.1162,0.7343,0.8798
23,16,0.0054,0.1257,0.6905,0.8689
23,17,0.0051,0.1302,0.7367,0.8798
23,18,0.0045,0.1306,0.7085,0.8689
23,19,0.0094,0.1238,0.6963,0.8743
23,20,0.0082,0.1291,0.705,0.8634
23,21,0.0045,0.1292,0.7307,0.8743
23,22,0.0091,0.1229,0.7227,0.8798
23,23,0.006,0.1246,0.7549,0.8852
23,24,0.0059,0.1174,0.7267,0.8743
23,25,0.0053,0.1218,0.7282,0.8743
23,26,0.0063,0.1198,0.7269,0.8743
23,27,0.0058,0.1375,0.682,0.8634
23,28,0.0073,0.1239,0.751,0.8798
23,29,0.0039,0.1249,0.6885,0.8689
23,30,0.0056,0.1196,0.7406,0.8852
23,31,0.0052,0.1233,0.7122,0.8743
23,32,0.0051,0.1221,0.7343,0.8798
23,33,0.0158,0.1313,0.7026,0.8634
23,34,0.0077,0.122,0.7511,0.8907
23,35,0.0061,0.13,0.7307,0.8743
23,36,0.005,0.1235,0.7573,0.8852
23,37,0.0058,0.1359,0.7513,0.8798
23,38,0.0095,0.1311,0.7703,0.8852
23,39,0.0047,0.1283,0.6826,0.8634
23,40,0.0054,0.1281,0.6885,0.8689
24,1,0.2659,0.2304,0.316,0.7814
24,2,0.1576,0.1511,0.5228,0.8197
24,3,0.096,0.1252,0.5278,0.776
24,4,0.0539,0.1218,0.586,0.8251
24,5,0.0339,0.1261,0.6085,0.8087
24,6,0.0245,0.117,0.5943,0.8142
24,7,0.0181,0.1235,0.6,0.8197
24,8,0.0124,0.1225,0.6596,0.8361
24,9,0.0125,0.1298,0.6142,0.8142
24,10,0.0069,0.1503,0.6,0.8197
24,11,0.0056,0.1519,0.6304,0.8251
24,12,0.0071,0.1546,0.6637,0.8361
24,13,0.0073,0.1697,0.6104,0.8251
24,14,0.0045,0.1666,0.6104,0.8251
24,15,0.0052,0.1614,0.6127,0.8251
24,16,0.003,0.1563,0.6094,0.8197
24,17,0.005,0.1608,0.6247,0.8197
24,18,0.0072,0.1627,0.6574,0.8306
24,19,0.0038,0.1649,0.6277,0.8251
24,20,0.0059,0.1737,0.6307,0.8251
24,21,0.003,0.1593,0.6052,0.8197
24,22,0.0052,0.1585,0.6472,0.8251
24,23,0.0056,0.1662,0.6104,0.8251
24,24,0.0033,0.1592,0.6034,0.8197
24,25,0.0031,0.1853,0.6102,0.8251
24,26,0.0042,0.1692,0.6658,0.8251
24,27,0.0023,0.1586,0.6581,0.8251
24,28,0.0037,0.1612,0.6536,0.8306
24,29,0.0039,0.1572,0.6637,0.8361
24,30,0.0033,0.1637,0.6321,0.8142
24,31,0.0061,0.1644,0.6068,0.8197
24,32,0.0057,0.1642,0.6304,0.8251
24,33,0.0058,0.154,0.6075,0.8251
24,34,0.0055,0.1668,0.6052,0.8197
24,35,0.0058,0.1701,0.6801,0.847
24,36,0.0054,0.1591,0.6246,0.8197
24,37,0.0037,0.1636,0.6312,0.8251
24,38,0.0056,0.1664,0.6514,0.8251
24,39,0.0046,0.1589,0.6153,0.8251
24,40,0.0036,0.1659,0.6246,0.8197
25,1,0.328,0.1907,0.3574,0.7869
25,2,0.1596,0.1533,0.4795,0.8087
25,3,0.1024,0.1817,0.5829,0.7705
25,4,0.0582,0.136,0.6448,0.8033
25,5,0.0364,0.1672,0.6404,0.7869
25,6,0.0297,0.1309,0.6414,0.8251
25,7,0.0209,0.1266,0.676,0.8251
25,8,0.0133,0.1389,0.6473,0.8197
25,9,0.0137,0.1271,0.6431,0.8087
25,10,0.0132,0.1468,0.6828,0.8306
25,11,0.0097,0.1497,0.6845,0.8361
25,12,0.0096,0.1424,0.71,0.847
25,13,0.0055,0.1436,0.6375,0.8197
25,14,0.006,0.1478,0.6947,0.8306
25,15,0.0042,0.1537,0.6605,0.8197
25,16,0.0035,0.1477,0.6828,0.8306
25,17,0.0048,0.1447,0.6814,0.8306
25,18,0.0035,0.1436,0.669,0.8251
25,19,0.0038,0.1588,0.673,0.8197
25,20,0.0038,0.1553,0.6989,0.8415
25,21,0.0045,0.1696,0.6326,0.7869
25,22,0.0037,0.1526,0.6876,0.8415
25,23,0.0041,0.1594,0.6827,0.8251
25,24,0.0053,0.1653,0.6451,0.8087
25,25,0.0033,0.1581,0.6796,0.8415
25,26,0.0042,0.1686,0.6866,0.8361
25,27,0.0039,0.1614,0.6793,0.8197
25,28,0.0039,0.1618,0.7034,0.8525
25,29,0.0028,0.1632,0.6895,0.8251
25,30,0.0053,0.1544,0.7176,0.847
25,31,0.0035,0.151,0.6782,0.8306
25,32,0.0031,0.1593,0.6828,0.8306
25,33,0.0026,0.1618,0.673,0.8197
25,34,0.003,0.1792,0.6537,0.7923
25,35,0.0039,0.1551,0.7273,0.8525
25,36,0.0033,0.1553,0.6786,0.8306
25,37,0.0037,0.152,0.7134,0.847
25,38,0.005,0.1576,0.7075,0.8525
25,39,0.0037,0.1531,0.6752,0.8197
25,40,0.004,0.155,0.6865,0.8415
26,1,0.2438,0.1794,0.3627,0.7978
26,2,0.1643,0.1217,0.5337,0.8251
26,3,0.098,0.0916,0.5881,0.8525
26,4,0.0576,0.0993,0.7439,0.8634
26,5,0.0522,0.1007,0.7371,0.8525
26,6,0.0297,0.098,0.7439,0.8634
26,7,0.0162,0.0944,0.7598,0.8689
26,8,0.0151,0.1101,0.7192,0.8415
26,9,0.0147,0.0974,0.7565,0.8689
26,10,0.0121,0.0988,0.7265,0.8579
26,11,0.0082,0.0974,0.7481,0.8634
26,12,0.0113,0.1068,0.7288,0.847
26,13,0.0081,0.0941,0.7741,0.8852
26,14,0.008,0.0938,0.7316,0.8579
26,15,0.0095,0.1136,0.762,0.8743
26,16,0.0047,0.1025,0.726,0.8579
26,17,0.0044,0.0972,0.7558,0.8743
26,18,0.0054,0.1021,0.7513,0.8689
26,19,0.0052,0.1026,0.7568,0.8743
26,20,0.0047,0.1101,0.7622,0.8743
26,21,0.0042,0.0978,0.7228,0.8579
26,22,0.0068,0.1097,0.7398,0.8579
26,23,0.0045,0.1069,0.7347,0.8634
26,24,0.0052,0.105,0.7513,0.8689
26,25,0.0056,0.1145,0.7481,0.8634
26,26,0.0042,0.1174,0.7339,0.8525
26,27,0.0036,0.1335,0.7451,0.8579
26,28,0.0047,0.1032,0.7336,0.8579
26,29,0.0052,0.1064,0.768,0.8798
26,30,0.0037,0.0998,0.7505,0.8743
26,31,0.0051,0.1187,0.7343,0.8579
26,32,0.0058,0.1055,0.7286,0.8634
26,33,0.0059,0.098,0.7419,0.8634
26,34,0.0051,0.1028,0.7596,0.8743
26,35,0.004,0.1009,0.7656,0.8798
26,36,0.0053,0.1008,0.7509,0.8689
26,37,0.0038,0.1008,0.7538,0.8689
26,38,0.0049,0.1071,0.7703,0.8798
26,39,0.005,0.1041,0.7347,0.8634
26,40,0.0071,0.108,0.7622,0.8743
27,1,0.2761,0.1674,0.3798,0.7923
27,2,0.1439,0.108,0.5868,0.847
27,3,0.0893,0.0794,0.6746,0.8634
27,4,0.0573,0.0626,0.7402,0.8689
27,5,0.0453,0.0762,0.6757,0.8525
27,6,0.0298,0.0654,0.7175,0.8634
27,7,0.0252,0.0724,0.693,0.8361
27,8,0.0208,0.0573,0.7394,0.8743
27,9,0.0162,0.057,0.74,0.8798
27,10,0.0105,0.0596,0.6924,0.8415
27,11,0.0077,0.0619,0.7121,0.8689
27,12,0.0091,0.0522,0.7234,0.8579
27,13,0.0123,0.0537,0.7618,0.8852
27,14,0.0081,0.0462,0.722,0.8689
27,15,0.007,0.0509,0.703,0.8579
27,16,0.0114,0.0506,0.7604,0.8852
27,17,0.0085,0.0542,0.7172,0.8579
27,18,0.0057,0.047,0.7112,0.8579
27,19,0.0054,0.0556,0.7483,0.8852
27,20,0.0069,0.0515,0.7478,0.8743
27,21,0.0081,0.0521,0.6971,0.8525
27,22,0.0068,0.0482,0.7353,0.8743
27,23,0.0084,0.0471,0.722,0.8689
27,24,0.0062,0.0531,0.7353,0.8743
27,25,0.0075,0.0473,0.7409,0.8743
27,26,0.008,0.0459,0.7309,0.8689
27,27,0.0074,0.0419,0.7438,0.8743
27,28,0.0067,0.0573,0.7333,0.8798
27,29,0.0071,0.0503,0.7291,0.8689
27,30,0.0065,0.0533,0.7258,0.8689
27,31,0.0074,0.0481,0.7115,0.8525
27,32,0.0046,0.0468,0.7267,0.8743
27,33,0.005,0.0519,0.7442,0.8798
27,34,0.0063,0.0534,0.7172,0.8579
27,35,0.0072,0.0497,0.709,0.8634
27,36,0.0098,0.0529,0.723,0.8634
27,37,0.0072,0.0522,0.7584,0.8852
27,38,0.009,0.0491,0.7353,0.8743
27,39,0.0084,0.0563,0.7237,0.8743
27,40,0.0075,0.0467,0.7172,0.8579
28,1,0.278,0.1918,0.3574,0.7869
28,2,0.1388,0.1528,0.484,0.8142
28,3,0.0946,0.1355,0.546,0.8142
28,4,0.0501,0.1467,0.5726,0.8033
28,5,0.034,0.1622,0.5913,0.7814
28,6,0.0278,0.1485,0.5966,0.7978
28,7,0.0251,0.1617,0.5823,0.7869
28,8,0.0118,0.1622,0.6071,0.8087
28,9,0.0103,0.1732,0.597,0.8033
28,10,0.011,0.1745,0.5925,0.7869
28,11,0.0084,0.1791,0.5865,0.7923
28,12,0.0053,0.1741,0.5971,0.8033
28,13,0.0045,0.1837,0.5889,0.8087
28,14,0.0077,0.1855,0.6068,0.8197
28,15,0.0063,0.1806,0.6189,0.8197
28,16,0.0059,0.1975,0.5962,0.7923
28,17,0.0059,0.1974,0.6124,0.8142
28,18,0.0037,0.1813,0.6279,0.8251
28,19,0.0041,0.1926,0.6225,0.8197
28,20,0.0035,0.1877,0.6157,0.8087
28,21,0.0051,0.1959,0.578,0.8087
28,22,0.0052,0.1925,0.6168,0.8142
28,23,0.0057,0.1964,0.5668,0.8033
28,24,0.004,0.1873,0.5936,0.8197
28,25,0.0039,0.1862,0.5944,0.8087
28,26,0.0028,0.1767,0.5865,0.7923
28,27,0.0041,0.18,0.6022,0.8087
28,28,0.0081,0.1899,0.6131,0.8197
28,29,0.0051,0.1926,0.6133,0.8197
28,30,0.0041,0.1837,0.5917,0.7978
28,31,0.0037,0.1843,0.598,0.7978
28,32,0.0038,0.1935,0.607,0.8087
28,33,0.0035,0.192,0.588,0.8087
28,34,0.0043,0.1946,0.613,0.8142
28,35,0.0033,0.1952,0.5827,0.8033
28,36,0.0051,0.191,0.6168,0.8142
28,37,0.0062,0.1973,0.6076,0.8142
28,38,0.0035,0.1892,0.6026,0.8087
28,39,0.0035,0.2002,0.5951,0.7869
28,40,0.004,0.1969,0.6216,0.7978
29,1,0.3316,0.228,0.3409,0.7869
29,2,0.16,0.1366,0.5514,0.8415
29,3,0.0995,0.112,0.6546,0.8579
29,4,0.0611,0.1123,0.6769,0.8525
29,5,0.0354,0.1259,0.6655,0.8251
29,6,0.0219,0.1575,0.67,0.8525
29,7,0.0219,0.1428,0.6765,0.847
29,8,0.0106,0.145,0.6582,0.847
29,9,0.0104,0.1412,0.6673,0.8306
29,10,0.0102,0.1478,0.6488,0.8306
29,11,0.0099,0.1538,0.6749,0.8415
29,12,0.0106,0.1523,0.6914,0.847
29,13,0.0072,0.1506,0.6808,0.8415
29,14,0.0106,0.1438,0.6724,0.8361
29,15,0.0135,0.1411,0.6757,0.8361
29,16,0.0073,0.1627,0.6756,0.847
29,17,0.0086,0.1584,0.6727,0.8306
29,18,0.0055,0.149,0.6673,0.8306
29,19,0.0067,0.1593,0.6757,0.8361
29,20,0.0083,0.1457,0.6614,0.8306
29,21,0.008,0.1537,0.6676,0.8306
29,22,0.0063,0.1408,0.6757,0.8361
29,23,0.0056,0.1456,0.6645,0.8306
29,24,0.0065,0.1575,0.6749,0.8415
29,25,0.0086,0.1579,0.6539,0.8361
29,26,0.0072,0.1548,0.6802,0.847
29,27,0.007,0.162,0.6829,0.8415
29,28,0.0061,0.1566,0.6976,0.847
29,29,0.0054,0.1485,0.6757,0.8361
29,30,0.0059,0.1484,0.6757,0.8361
29,31,0.0055,0.1486,0.6594,0.8251
29,32,0.0084,0.1626,0.6802,0.847
29,33,0.0094,0.1517,0.6547,0.8306
29,34,0.0078,0.156,0.6897,0.8415
29,35,0.0048,0.1647,0.6776,0.8415
29,36,0.007,0.167,0.6655,0.8251
29,37,0.0048,0.1549,0.7037,0.847
29,38,0.0099,0.1548,0.686,0.847
29,39,0.0076,0.1658,0.6652,0.8361
29,40,0.0115,0.1538,0.6757,0.8361
30,1,0.306,0.1871,0.4229,0.8142
30,2,0.1609,0.1366,0.5014,0.8251
30,3,0.0944,0.1217,0.547,0.8251
30,4,0.0574,0.1216,0.5887,0.8306
30,5,0.0339,0.1403,0.6135,0.8306
30,6,0.0209,0.1467,0.6395,0.8361
30,7,0.0158,0.1622,0.6334,0.8306
30,8,0.0141,0.1677,0.7004,0.8525
30,9,0.0191,0.1482,0.6783,0.8415
30,10,0.0113,0.1658,0.6296,0.8306
30,11,0.0068,0.1839,0.663,0.8415
30,12,0.007,0.1792,0.6567,0.8361
30,13,0.0071,0.1953,0.671,0.8361
30,14,0.0037,0.1981,0.6663,0.8415
30,15,0.0064,0.1817,0.6756,0.847
30,16,0.008,0.1856,0.6506,0.8306
30,17,0.0044,0.2076,0.6788,0.847
30,18,0.004,0.2013,0.6754,0.8525
30,19,0.0046,0.1902,0.6603,0.8415
30,20,0.0043,0.192,0.6713,0.8361
30,21,0.0048,0.2038,0.6878,0.8415
