Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
14,21,0.0008,0.0184,0.8967,0.9563
14,22,0.0007,0.0157,0.8967,0.9563
14,23,0.0008,0.0185,0.886,0.9508
14,24,0.0019,0.0195,0.9041,0.9563
14,25,0.0004,0.0174,0.8967,0.9563
14,26,0.0036,0.0172,0.9041,0.9563
14,27,0.0004,0.017,0.8967,0.9563
14,28,0.0004,0.0176,0.8967,0.9563
14,29,0.0016,0.0176,0.9078,0.9617
14,30,0.0005,0.0164,0.9113,0.9617
14,31,0.0008,0.0178,0.8967,0.9563
14,32,0.0004,0.0164,0.8967,0.9563
14,33,0.0007,0.0174,0.886,0.9508
14,34,0.0007,0.0156,0.8967,0.9563
14,35,0.0006,0.0181,0.9113,0.9617
14,36,0.0027,0.0152,0.9039,0.9617
14,37,0.0021,0.0179,0.8842,0.9454
14,38,0.0025,0.0144,0.9005,0.9563
14,39,0.0007,0.0154,0.8901,0.9508
14,40,0.0023,0.0176,0.8842,0.9454
15,1,0.2712,0.3377,0.3386,0.3552
15,2,0.2618,0.2851,0.3869,0.4208
15,3,0.2153,0.0331,0.8704,0.9399
15,4,0.0445,0.0244,0.8431,0.9235
15,5,0.0157,0.0339,0.8413,0.929
15,6,0.0153,0.016,0.9078,0.9617
15,7,0.0051,0.0202,0.9078,0.9617
15,8,0.0037,0.0229,0.9193,0.9672
15,9,0.0025,0.0228,0.9078,0.9617
15,10,0.0039,0.0195,0.9078,0.9617
15,11,0.0057,0.0184,0.9078,0.9617
15,12,0.0023,0.022,0.9078,0.9617
15,13,0.0015,0.0222,0.9078,0.9617
15,14,0.0027,0.0232,0.9078,0.9617
15,15,0.0022,0.0222,0.9078,0.9617
15,16,0.0019,0.0198,0.9193,0.9672
15,17,0.0013,0.0182,0.9078,0.9617
15,18,0.0013,0.0204,0.9193,0.9672
15,19,0.0016,0.0298,0.9193,0.9672
15,20,0.0045,0.0246,0.9005,0.9563
15,21,0.0011,0.0244,0.9158,0.9672
15,22,0.001,0.0247,0.8924,0.9563
15,23,0.0014,0.0205,0.8924,0.9563
