Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
10,29,0.011,0.0842,0.7491,0.8798
10,30,0.0082,0.077,0.7205,0.8579
10,31,0.0108,0.083,0.7279,0.8689
10,32,0.0085,0.0887,0.7319,0.8689
10,33,0.0074,0.0847,0.7122,0.8579
10,34,0.006,0.0886,0.7162,0.8579
10,35,0.0051,0.0823,0.6967,0.847
10,36,0.0073,0.0786,0.6986,0.847
10,37,0.0097,0.0822,0.7182,0.8634
10,38,0.0069,0.0832,0.7162,0.8579
10,39,0.0076,0.0941,0.7112,0.8579
10,40,0.01,0.0895,0.7066,0.8525
11,1,0.2926,0.1965,0.4087,0.7978
11,2,0.1249,0.1555,0.512,0.8087
11,3,0.0846,0.1741,0.5796,0.776
11,4,0.0508,0.123,0.6176,0.8087
11,5,0.0323,0.1237,0.6442,0.8251
11,6,0.0275,0.1487,0.6162,0.8142
11,7,0.0225,0.1356,0.6155,0.8087
11,8,0.0141,0.1437,0.6353,0.8033
11,9,0.0127,0.1513,0.5871,0.7869
11,10,0.0118,0.1463,0.6209,0.8033
11,11,0.0128,0.1673,0.6191,0.7869
11,12,0.0158,0.159,0.6234,0.8033
11,13,0.01,0.1516,0.6258,0.7978
11,14,0.0079,0.1326,0.5709,0.8033
11,15,0.0101,0.132,0.618,0.8142
11,16,0.0072,0.1443,0.5715,0.7869
11,17,0.0107,0.1368,0.5962,0.7923
11,18,0.006,0.1381,0.64,0.8142
11,19,0.0085,0.1602,0.6268,0.7978
11,20,0.0106,0.1427,0.6065,0.7869
11,21,0.0097,0.1331,0.6354,0.7978
11,22,0.0096,0.1556,0.5938,0.7814
11,23,0.0055,0.1503,0.5874,0.7814
11,24,0.0086,0.1358,0.5917,0.7869
11,25,0.0077,0.1323,0.6011,0.7923
11,26,0.0116,0.1466,0.5876,0.7814
11,27,0.0126,0.141,0.6115,0.7869
11,28,0.0093,0.1357,0.6262,0.7869
11,29,0.0101,0.156,0.5565,0.8033
11,30,0.0084,0.1471,0.6483,0.7978
11,31,0.0066,0.1528,0.5673,0.7923
11,32,0.0076,0.1232,0.6325,0.8033
11,33,0.0068,0.1228,0.6357,0.8197
11,34,0.0131,0.147,0.5753,0.765
11,35,0.0068,0.1412,0.5894,0.7978
11,36,0.0069,0.1441,0.6029,0.8033
11,37,0.0067,0.1625,0.6281,0.8087
11,38,0.0076,0.1603,0.5891,0.7869
11,39,0.0072,0.1358,0.6111,0.7923
11,40,0.0075,0.1751,0.6248,0.7814
12,1,0.2644,0.1856,0.3511,0.776
12,2,0.1349,0.1294,0.6074,0.847
12,3,0.0817,0.0861,0.7414,0.8852
12,4,0.0445,0.104,0.6704,0.8689
12,5,0.0264,0.1112,0.6794,0.8743
12,6,0.0191,0.1321,0.6959,0.8689
12,7,0.0272,0.1114,0.7374,0.8852
12,8,0.0174,0.1263,0.6703,0.8689
12,9,0.0091,0.1346,0.6837,0.8798
12,10,0.0153,0.1256,0.7128,0.8852
12,11,0.0164,0.1486,0.6318,0.8634
12,12,0.0117,0.1367,0.6502,0.8743
12,13,0.0096,0.136,0.6717,0.8634
12,14,0.0109,0.1429,0.6502,0.8743
12,15,0.0121,0.1308,0.6985,0.8634
12,16,0.0096,0.1377,0.6865,0.8798
12,17,0.014,0.1274,0.7192,0.8852
12,18,0.0087,0.159,0.6098,0.8689
12,19,0.0105,0.1239,0.753,0.8962
12,20,0.0111,0.1321,0.6931,0.8852
12,21,0.0085,0.1203,0.698,0.8689
12,22,0.011,0.1382,0.6433,0.8689
12,23,0.0097,0.128,0.6878,0.8798
12,24,0.007,0.1175,0.7392,0.8907
12,25,0.0151,0.1419,0.6034,0.8634
12,26,0.012,0.1183,0.7243,0.8852
12,27,0.0089,0.1306,0.7031,0.8798
12,28,0.0087,0.1248,0.7415,0.8907
12,29,0.0092,0.1207,0.6931,0.8852
12,30,0.0099,0.1306,0.6637,0.8579
12,31,0.0126,0.1319,0.6462,0.8689
12,32,0.0077,0.119,0.7234,0.8907
12,33,0.0082,0.1294,0.6436,0.8689
12,34,0.0079,0.1247,0.7508,0.8962
12,35,0.0091,0.1316,0.7415,0.8907
12,36,0.0174,0.1305,0.7128,0.8852
12,37,0.0143,0.1351,0.6502,0.8743
12,38,0.0218,0.1228,0.7076,0.8798
12,39,0.0189,0.121,0.6837,0.8798
12,40,0.0104,0.1135,0.7779,0.9016
13,1,0.3156,0.2476,0.4108,0.8033
13,2,0.1466,0.1893,0.5732,0.8415
13,3,0.0745,0.1992,0.577,0.8361
13,4,0.0599,0.1716,0.6168,0.847
13,5,0.0253,0.188,0.6203,0.8415
13,6,0.0319,0.1979,0.6195,0.8525
13,7,0.0152,0.1965,0.6321,0.8525
13,8,0.0178,0.1781,0.6203,0.8415
13,9,0.0082,0.1935,0.6261,0.847
13,10,0.0096,0.2051,0.6138,0.8361
13,11,0.0101,0.2183,0.6239,0.847
13,12,0.0089,0.1998,0.6196,0.8415
13,13,0.008,0.2074,0.6321,0.8525
13,14,0.0054,0.2036,0.588,0.8197
13,15,0.006,0.1947,0.6044,0.8306
13,16,0.0064,0.1996,0.6078,0.8306
13,17,0.0053,0.2313,0.621,0.847
13,18,0.0092,0.2306,0.6203,0.8415
13,19,0.0142,0.2073,0.625,0.8415
13,20,0.0074,0.1939,0.5995,0.8251
13,21,0.0043,0.2121,0.6261,0.847
13,22,0.0078,0.2015,0.6021,0.8251
13,23,0.0068,0.2204,0.6203,0.8415
13,24,0.0066,0.1982,0.6146,0.8361
13,25,0.0122,0.2307,0.6281,0.8525
13,26,0.009,0.2122,0.6261,0.847
13,27,0.0074,0.2336,0.621,0.847
13,28,0.0048,0.2183,0.6271,0.8525
13,29,0.0075,0.2016,0.6261,0.847
13,30,0.0072,0.1893,0.6138,0.8361
13,31,0.0109,0.1803,0.6197,0.8415
13,32,0.0082,0.1959,0.625,0.8415
13,33,0.0066,0.2149,0.6321,0.8525
13,34,0.0124,0.2026,0.6031,0.8251
13,35,0.0068,0.2036,0.64,0.8361
13,36,0.0095,0.1951,0.6284,0.8251
13,37,0.0089,0.2224,0.625,0.8415
13,38,0.0081,0.212,0.625,0.8415
13,39,0.0039,0.1811,0.6341,0.8361
13,40,0.0082,0.2094,0.6261,0.847
14,1,0.231,0.1612,0.4435,0.8142
14,2,0.1208,0.1236,0.6007,0.8306
14,3,0.0793,0.1152,0.6487,0.8525
14,4,0.0509,0.1389,0.6711,0.8251
14,5,0.0307,0.1317,0.6851,0.8361
14,6,0.0189,0.1329,0.6737,0.8306
14,7,0.0125,0.1377,0.7167,0.8415
14,8,0.0118,0.1534,0.6984,0.8415
