Fold,epoch,trainLoss,valLoss,val_F1,val_Acc
9,6,0.0071,0.0085,0.9428,0.9703
9,7,0.0086,0.009,0.9417,0.9666
9,8,0.006,0.008,0.9505,0.974
9,9,0.0041,0.0134,0.9333,0.9629
9,10,0.0041,0.0087,0.9367,0.9666
9,11,0.0051,0.0055,0.9403,0.9685
9,12,0.0032,0.0066,0.9453,0.9722
9,13,0.0019,0.0073,0.9487,0.974
9,14,0.0019,0.008,0.949,0.974
9,15,0.0025,0.0066,0.9438,0.9703
9,16,0.0017,0.0067,0.949,0.974
9,17,0.0025,0.0061,0.9489,0.974
9,18,0.0027,0.0067,0.9316,0.9647
9,19,0.0013,0.0062,0.9487,0.974
9,20,0.004,0.0069,0.9526,0.9759
9,21,0.0027,0.0065,0.9452,0.9722
9,22,0.0015,0.0063,0.9562,0.9777
9,23,0.0013,0.0065,0.9489,0.974
9,24,0.0031,0.0061,0.9499,0.974
9,25,0.0016,0.0062,0.9487,0.974
9,26,0.0025,0.0065,0.9465,0.9722
9,27,0.0015,0.0063,0.9524,0.9759
9,28,0.0017,0.0077,0.9431,0.9703
9,29,0.0014,0.0073,0.9453,0.9722
9,30,0.0023,0.0066,0.9412,0.9685
9,31,0.0035,0.0058,0.9462,0.9722
9,32,0.002,0.0083,0.9453,0.9722
9,33,0.0043,0.0056,0.9524,0.9759
9,34,0.0007,0.0067,0.9562,0.9777
9,35,0.0014,0.0057,0.9413,0.9703
9,36,0.0011,0.0071,0.9439,0.9703
9,37,0.0018,0.0068,0.9463,0.9722
9,38,0.0014,0.0056,0.9461,0.9722
9,39,0.0038,0.0056,0.931,0.9647
9,40,0.0008,0.0069,0.9525,0.9759
10,1,0.1378,0.0787,0.7597,0.8627
10,2,0.0675,0.0442,0.8025,0.8961
10,3,0.0293,0.0256,0.8855,0.9388
10,4,0.0128,0.0269,0.8832,0.9388
10,5,0.0096,0.0293,0.9189,0.9555
10,6,0.0039,0.0232,0.9003,0.9462
10,7,0.0082,0.0273,0.9092,0.9536
10,8,0.0031,0.0323,0.9188,0.9573
10,9,0.0032,0.0272,0.9231,0.9592
10,10,0.0068,0.0288,0.9171,0.9555
10,11,0.0044,0.029,0.9136,0.9555
10,12,0.0029,0.0266,0.9118,0.9536
10,13,0.0033,0.0299,0.9108,0.9536
10,14,0.0018,0.032,0.9163,0.9555
10,15,0.0023,0.0268,0.9178,0.9573
10,16,0.0024,0.0255,0.918,0.9573
10,17,0.0012,0.0297,0.9198,0.9592
10,18,0.0047,0.0276,0.9272,0.9629
10,19,0.0021,0.0292,0.9188,0.9573
10,20,0.0022,0.0269,0.9272,0.9629
10,21,0.002,0.0284,0.9224,0.9592
10,22,0.0038,0.0269,0.9198,0.9592
10,23,0.0026,0.0265,0.9247,0.961
10,24,0.0036,0.0311,0.9231,0.961
10,25,0.0022,0.0255,0.9118,0.9536
10,26,0.0034,0.0247,0.9176,0.9573
10,27,0.0016,0.0252,0.9234,0.961
10,28,0.0023,0.0254,0.9234,0.961
10,29,0.0028,0.03,0.9192,0.9592
10,30,0.0021,0.0248,0.9212,0.9592
10,31,0.0042,0.0256,0.9175,0.9573
10,32,0.0014,0.0268,0.923,0.9592
10,33,0.004,0.0304,0.9305,0.9647
10,34,0.0023,0.0271,0.9158,0.9555
10,35,0.0026,0.0257,0.9196,0.9592
10,36,0.0015,0.027,0.9246,0.961
10,37,0.0013,0.0263,0.9271,0.9629
10,38,0.0081,0.0291,0.9194,0.9592
10,39,0.0013,0.0282,0.9307,0.9647
10,40,0.002,0.0265,0.9175,0.9573
